k,num_removed_kmers,paper_limit,paper_title,paper_id,best_candidate_id,2nd_best_candidate_id,query_time,ratio,hashmap_build_time,average_success_rate,average_query_time
5,5000,60000000000000000,Cloud Services Orchestration: A Comparative Study of Existing Approaches.,conf/aina/BousselmiBG14,journals/corr/abs-2308-05757,journals/jnsm/FrateMV19,0.0,"(2, '-', 2)",546.5672104358673,NOT MATCH,-
5,5000,60000000000000000,Estimating the Risk of Individual Discrimination of Classifiers.,conf/pakdd/VasquezGR23,None,0,0.0,0,546.5672104358673,NOT MATCH,-
5,5000,60000000000000000,A visible light communication based vehicle collision avoidance scheme for curve lane situations.,conf/icait/QiaoXHS17,journals/arobots/XueXZ20,journals/arobots/YuB13,0.0,"(2, '-', 2)",546.5672104358673,NOT MATCH,-
5,5000,60000000000000000,Non-Volatile Conductive-Bridging Metal-Insulator-Metal Switches for Rewritable 'RF Barcodes'.,conf/rfidta/JayakrishnanVSS19,conf/rfidta/JayakrishnanVSS19,journals/corr/abs-2108-12091,0.031243562698364258,"(12, '-', 3)",546.5672104358673,Match,-
5,5000,60000000000000000,Estimation of Stem Density in Hemi-Boreal Forests using Airborne Low-Frequency Synthetic Aperture Radar.,conf/igarss/FranssonWPU20,conf/igarss/FranssonWPU20,journals/remotesensing/ViinikkaHKKTMPV20,0.01562190055847168,"(6, '-', 3)",546.5672104358673,Match,-
5,5000,60000000000000000,Decentralized Stochastic Optimization and Gossip Algorithms with Compressed Communication.,conf/icml/KoloskovaSJ19,journals/tpds/HopkinsonJBTTP09,journals/corr/abs-1807-05283,0.0,"(4, '-', 4)",546.5672104358673,NOT MATCH,-
5,5000,60000000000000000,Hypothesis and Verification in 3D Model Matching.,conf/bmvc/SykesPM89,None,0,0.0,0,546.5672104358673,NOT MATCH,-
5,5000,60000000000000000,Risk-Constrained Planning for Multi-Agent Systems with Shared Resources.,conf/atal/GautierRLHW23,reference/gis/X17xeh,conf/cpm/JiaoXL04,0.0,"(1, '-', 2)",546.5672104358673,NOT MATCH,-
5,5000,60000000000000000,Overcoming Catastrophic Forgetting beyond Continual Learning: Balanced Training for Neural Machine Translation.,conf/acl/Shao022,conf/islped/Rabaey01,journals/simulation/Oren12,0.015619993209838867,"(2, '-', 1)",546.5672104358673,21.21212121212121,0.006152969418150006
6,0,60000000000000000,"Handbuch Industrie 4.0 Bd.1, Produktion.",reference/industrie/2017-1,reference/industrie/2017-1,conf/gi/JodlbauerS16,3.9663708209991455,"(35, '-', 26)",541.58682513237,Match,-
6,0,60000000000000000,Effects of E-Waste Regulation on New Product Introduction.,journals/mansci/PlambeckW09,journals/mansci/PlambeckW09,conf/iccta/ElBarrawy18,8.238622665405273,"(53, '-', 46)",541.58682513237,Match,-
6,0,60000000000000000,Predicting the total specific pore volume of geopolymers produced from waste ashes by gene expression programming.,journals/nca/Nazari19a,journals/nca/Nazari19a,journals/nca/X20,13.454720735549927,"(105, '-', 108)",541.58682513237,Match,-
6,0,60000000000000000,Traffic image haze removal based on optimized retinex model and dark channel prior.,journals/jifs/NiFM22,journals/jifs/NiFM22,conf/icip/ZhangWS17,12.158235788345337,"(78, '-', 45)",541.58682513237,Match,-
6,0,60000000000000000,HFPaC: GPU friendly height field parallel compression.,journals/geoinformatica/DurdevicT13,journals/geoinformatica/DurdevicT13,conf/icip/AizawaHEHY96,6.333744049072266,"(50, '-', 28)",541.58682513237,Match,-
6,0,60000000000000000,Customers must be the industry's driving force.,journals/cm/Vallance93,journals/cm/Vallance93,conf/hci/LiuquFF15,5.190347671508789,"(44, '-', 28)",541.58682513237,Match,-
6,0,60000000000000000,Dynamic Control of a Queue with Adjustable Service Rate.,journals/ior/GeorgeH01,journals/ior/GeorgeH01,journals/mansci/AtaS06,8.729201078414917,"(51, '-', 49)",541.58682513237,Match,-
6,0,60000000000000000,8qp Wins Amazons Tournament.,journals/icga/HensgensU00,journals/icga/HensgensU00,journals/icga/Lorentz13a,3.417454957962036,"(27, '-', 24)",541.58682513237,Match,-
6,0,60000000000000000,Wildlife recognition in nature documentaries with weak supervision from subtitles and external data.,journals/prl/Venkitasubramanian16,journals/prl/Venkitasubramanian16,journals/iet-ipr/SusanJSVJ15,12.754178524017334,"(90, '-', 44)",541.58682513237,Match,-
6,0,60000000000000000,The extended hyperbolic functions method and new exact solutions to the Zakharov equations.,journals/amc/ShangHY08,journals/amc/ShangHY08,journals/amc/ZhangX06a,8.7144775390625,"(83, '-', 50)",541.58682513237,Match,-
6,0,60000000000000000,Leveraging the NLM map from SNOMED CT to ICD-10-CM to facilitate adoption of ICD-10-CM.,journals/jamia/CartagenaSRDG15,journals/jamia/CartagenaSRDG15,conf/amia/FungX12,6.784336805343628,"(95, '-', 47)",541.58682513237,Match,-
6,0,60000000000000000,50 &amp; 25 Years Ago.,journals/computer/Neuhold23f,journals/computer/Neuhold19i,journals/computer/Neuhold23g,1.0982720851898193,"(20, '-', 20)",541.58682513237,Match,-
6,0,60000000000000000,Topological Mapping and Scene Recognition With Lightweight Color Descriptors for an Omnidirectional Camera.,journals/trob/LiuS14,journals/trob/LiuS14,conf/icra/LiuS12,12.497708559036255,"(92, '-', 41)",541.58682513237,Match,-
6,0,60000000000000000,Mapov&aacute;n&iacute; barev na typick&eacute; p&#345;&iacute;pady u&#382;it&iacute; ve webov&eacute; aplikaci.,journals/actaip/HradilS15,journals/actaip/Smutny16,conf/apia/GrangerA23,3.111912965774536,"(275, '-', 289)",541.58682513237,NOT MATCH,-
6,0,60000000000000000,Editorial: The Classification of Thoughts and IJNS.,journals/ijns/Birbaumer21,journals/ijns/Birbaumer21,journals/jd/Aitchison86,6.170706272125244,"(41, '-', 32)",541.58682513237,Match,-
6,0,60000000000000000,Fast Adaptive Non-Monotone Submodular Maximization Subject to a Knapsack Constraint.,journals/corr/abs-2007-05014,journals/jair/AmanatidisFLLR22,journals/corr/abs-2007-05014,10.100659608840942,"(80, '-', 80)",541.58682513237,Match,-
6,0,60000000000000000,Multi-view Image-based Hand Geometry Refinement using Differentiable Monte Carlo Ray Tracing.,journals/corr/abs-2107-05509,journals/corr/abs-2107-05509,conf/bmvc/KarvounasKOTA21,13.239099979400635,"(83, '-', 83)",541.58682513237,Match,-
6,0,60000000000000000,Spotting adversarial samples for speaker verification by neural vocoders.,journals/corr/abs-2107-00309,journals/corr/abs-2107-00309,journals/nn/LiuXLPSZ21,11.054423570632935,"(65, '-', 45)",541.58682513237,Match,-
6,0,60000000000000000,A hybrid Integer Programming and Variable Neighbourhood Search algorithm to solve Nurse Rostering Problems.,journals/eor/RahimianAL17,journals/eor/RahimianAL17,journals/endm/HanafiLMWC10,14.194512367248535,"(105, '-', 65)",541.58682513237,Match,-
6,0,60000000000000000,A stochastic programming model using an endogenously determined worst case risk measure for dynamic asset allocation.,journals/mp/ZhaoZ01,journals/mp/ZhaoZ01,conf/cec/DangEHB10,15.143181085586548,"(107, '-', 54)",541.58682513237,Match,-
6,0,60000000000000000,Computation Offloading in a Cognitive Vehicular Networks with Vehicular Cloud Computing and Remote Cloud Computing.,journals/sensors/XuG20,journals/sensors/XuG20,conf/icaiic/GongA20,15.786457300186157,"(155, '-', 84)",541.58682513237,Match,-
6,0,60000000000000000,Augmented virtual environment: fusion of real-time video and 3D models in the digital earth system.,journals/digearth/JianLFX17,journals/digearth/JianLFX17,books/daglib/0072435,12.27988052368164,"(89, '-', 56)",541.58682513237,Match,-
6,0,60000000000000000,The New Ubiquity.,journals/ubiquity/Denning10a,journals/ubiquity/Denning10a,conf/p2p/TakemotoSTMS02,1.9135916233062744,"(14, '-', 14)",541.58682513237,Match,-
6,0,60000000000000000,Fault Prediction Modeling for the Prediction of Number of Software Faults,series/sbcs/RathoreK19,series/sbcs/RathoreK19,conf/serp/XuL03,8.680970668792725,"(70, '-', 47)",541.58682513237,Match,-
6,0,60000000000000000,A Hybrid Sentence Ordering Strategy in Multi-document Summarization.,conf/wise/HeLYJTQ06,conf/wise/HeLYJTQ06,conf/airs/LiuZHJ06,11.3178391456604,"(58, '-', 47)",541.58682513237,Match,-
6,0,60000000000000000,"PRECMAS: A Personalized, Cloud-based Integrative Approach to Mobile Web Adaptation.",conf/amcis/LaiOKZZ15,conf/amcis/LaiOKZZ15,journals/corr/abs-2307-00444,12.913411617279053,"(76, '-', 42)",541.58682513237,Match,-
6,0,60000000000000000,Crowd-sourced Semantic Edge Mapping for Autonomous Vehicles.,conf/iros/HerbWNT19,conf/iros/HerbWNT19,journals/corr/DabeerGGLRSSW17,7.696612596511841,"(53, '-', 38)",541.58682513237,Match,-
6,0,60000000000000000,A Heterogeneous Feature Ensemble Learning based Deepfake Detection Method.,conf/icc/ZhangCS022,conf/icc/ZhangCS022,conf/hci/LiLLZJL20,9.323837757110596,"(67, '-', 46)",541.58682513237,Match,-
6,0,60000000000000000,Coronary angiogram image enhancement using decimation-free directional filter banks.,conf/icassp/KhanKK04,conf/icassp/KhanKK04,conf/icacci/YadavMA14,11.080105066299438,"(73, '-', 40)",541.58682513237,Match,-
6,0,60000000000000000,VirtualizeMe: interactive model reconstruction from stereo video streams.,conf/vrst/KnoblauchK08,conf/vrst/KnoblauchK08,journals/bioinformatics/IncarnatoNAO16,10.565727710723877,"(69, '-', 40)",541.58682513237,Match,-
6,0,60000000000000000,Fast arithmetic for polynomials over F2in hardware.,conf/itw/GathenS06,conf/itw/GathenS06,conf/fpt/MiglioreRLTFG16,9.40659499168396,"(47, '-', 38)",541.58682513237,Match,-
6,0,60000000000000000,Big Data Operations: Basis for Benchmarking a Data Grid.,conf/wbdb/RajasekarMHX13,conf/wbdb/RajasekarMHX13,journals/remotesensing/KohHKB22,7.65883994102478,"(55, '-', 42)",541.58682513237,Match,-
6,0,60000000000000000,Dominating Set Based Bluetooth Scatternet Formation with Localized Maintenance.,conf/ipps/Stojmenovic02,conf/ipps/Stojmenovic02,journals/tpds/LiSW04,12.076225996017456,"(71, '-', 36)",541.58682513237,Match,-
6,0,60000000000000000,Solving Data Sparsity by Morphology Injection in Factored SMT.,conf/icon-nlp/SDBM15,conf/icon-nlp/SDBM15,journals/advcs/CiamarraC07,7.085746765136719,"(51, '-', 30)",541.58682513237,Match,-
6,0,60000000000000000,Efficient approximations for cache-conscious data placement.,conf/pldi/AhmadiDGP22,conf/pldi/AhmadiDGP22,conf/iwmm/BegB10,9.09027647972107,"(53, '-', 39)",541.58682513237,Match,-
6,0,60000000000000000,Knowledge-Based Clinical Decision Support Systems Continuance: An Integration of Physicians' Identity and System Attributes.,conf/icis/AbouzahraGT15a,conf/icis/AbouzahraGT15a,conf/amia/NiesCDD06,17.019710302352905,"(119, '-', 66)",541.58682513237,Match,-
6,0,60000000000000000,Statistical characterisation of MP3 encoders for steganalysis.,conf/mmsec/BohmeW04,conf/mmsec/BohmeW04,conf/interspeech/NishizawaHM02,10.95203685760498,"(49, '-', 39)",541.58682513237,Match,-
6,0,60000000000000000,WCET driven design space exploration of an object cache.,conf/jtres/HuberPS10,conf/jtres/HuberPS10,journals/tvlsi/ChaudhuriBW97,6.595392465591431,"(48, '-', 33)",541.58682513237,Match,-
6,0,60000000000000000,Concepts of modern systems for e-learning based on sematic technologies.,conf/meco/StrujicS12,conf/meco/StrujicS12,conf/aredu/OsadchyiCOKKK20,13.227821350097656,"(63, '-', 44)",541.58682513237,Match,-
6,0,60000000000000000,Work in progress: Phenomenographic perspective on engineering students' experience of interdisciplinary learning.,conf/fie/Hsu12,conf/fie/Hsu12,conf/fie/LandeRMGLWG12,15.690735101699829,"(109, '-', 59)",541.58682513237,Match,-
6,0,60000000000000000,Uterine Cervix and Corpus Cancers Characterization Through Gene Expression Analysis Using the KnowSeq Tool.,conf/iwbbio/AlmoroxHOR23,conf/iwbbio/AlmoroxHOR23,journals/tcbb/BelcastroGSSDOB12,12.438897848129272,"(94, '-', 42)",541.58682513237,Match,-
6,0,60000000000000000,A Graph Traversal Based Framework For Sequential Logic Implication With An Application To C-Cycle Redundancy Identification.,conf/vlsid/ZhaoNP01,conf/vlsid/ZhaoNP01,conf/ipc/LeeCMPC07,16.47411561012268,"(123, '-', 64)",541.58682513237,Match,-
6,0,60000000000000000,Extracting Objects and Their Attributes from Tables in Text Documents.,conf/syrcodis/Astrakhantsev11,conf/syrcodis/Astrakhantsev11,journals/corr/abs-2105-11021,9.07317328453064,"(61, '-', 44)",541.58682513237,97.67441860465115,9.876748096111209
6,20,60000000000000000,"Handbuch Industrie 4.0 Bd.1, Produktion.",reference/industrie/2017-1,reference/industrie/2017-1,conf/gi/JodlbauerS16,4.160301446914673,"(35, '-', 26)",541.58682513237,Match,-
6,20,60000000000000000,Effects of E-Waste Regulation on New Product Introduction.,journals/mansci/PlambeckW09,journals/mansci/PlambeckW09,conf/iccta/ElBarrawy18,7.543033838272095,"(51, '-', 46)",541.58682513237,Match,-
6,20,60000000000000000,Predicting the total specific pore volume of geopolymers produced from waste ashes by gene expression programming.,journals/nca/Nazari19a,journals/nca/Nazari19a,journals/nca/X20,12.577356576919556,"(102, '-', 105)",541.58682513237,Match,-
6,20,60000000000000000,Traffic image haze removal based on optimized retinex model and dark channel prior.,journals/jifs/NiFM22,journals/jifs/NiFM22,conf/icip/ZhangWS17,9.780028581619263,"(75, '-', 43)",541.58682513237,Match,-
6,20,60000000000000000,HFPaC: GPU friendly height field parallel compression.,journals/geoinformatica/DurdevicT13,journals/geoinformatica/DurdevicT13,conf/icip/AizawaHEHY96,6.293948411941528,"(50, '-', 28)",541.58682513237,Match,-
6,20,60000000000000000,Customers must be the industry's driving force.,journals/cm/Vallance93,journals/cm/Vallance93,conf/hci/LiuquFF15,4.091006517410278,"(43, '-', 28)",541.58682513237,Match,-
6,20,60000000000000000,Dynamic Control of a Queue with Adjustable Service Rate.,journals/ior/GeorgeH01,journals/ior/GeorgeH01,journals/mansci/AtaS06,7.073096990585327,"(47, '-', 44)",541.58682513237,Match,-
6,20,60000000000000000,8qp Wins Amazons Tournament.,journals/icga/HensgensU00,journals/icga/HensgensU00,journals/icga/Lorentz13a,1.8673577308654785,"(25, '-', 22)",541.58682513237,Match,-
6,20,60000000000000000,Wildlife recognition in nature documentaries with weak supervision from subtitles and external data.,journals/prl/Venkitasubramanian16,journals/prl/Venkitasubramanian16,journals/iet-ipr/SusanJSVJ15,8.77633786201477,"(81, '-', 38)",541.58682513237,Match,-
6,20,60000000000000000,The extended hyperbolic functions method and new exact solutions to the Zakharov equations.,journals/amc/ShangHY08,journals/amc/ShangHY08,journals/amc/WangSKZ07,7.050006628036499,"(73, '-', 42)",541.58682513237,Match,-
6,20,60000000000000000,Leveraging the NLM map from SNOMED CT to ICD-10-CM to facilitate adoption of ICD-10-CM.,journals/jamia/CartagenaSRDG15,journals/jamia/CartagenaSRDG15,conf/amia/FungX12,6.758633613586426,"(95, '-', 47)",541.58682513237,Match,-
6,20,60000000000000000,50 &amp; 25 Years Ago.,journals/computer/Neuhold23f,journals/computer/Neuhold19i,journals/computer/Neuhold23g,1.0949127674102783,"(20, '-', 20)",541.58682513237,Match,-
6,20,60000000000000000,Topological Mapping and Scene Recognition With Lightweight Color Descriptors for an Omnidirectional Camera.,journals/trob/LiuS14,journals/trob/LiuS14,conf/icra/LiuS12,8.76051950454712,"(86, '-', 36)",541.58682513237,Match,-
6,20,60000000000000000,Mapov&aacute;n&iacute; barev na typick&eacute; p&#345;&iacute;pady u&#382;it&iacute; ve webov&eacute; aplikaci.,journals/actaip/HradilS15,journals/actaip/Smutny16,conf/apia/GrangerA23,3.0865097045898438,"(275, '-', 289)",541.58682513237,NOT MATCH,-
6,20,60000000000000000,Editorial: The Classification of Thoughts and IJNS.,journals/ijns/Birbaumer21,journals/ijns/Birbaumer21,conf/icdm/AmaralC0S16,5.659067869186401,"(40, '-', 28)",541.58682513237,Match,-
6,20,60000000000000000,Fast Adaptive Non-Monotone Submodular Maximization Subject to a Knapsack Constraint.,journals/corr/abs-2007-05014,journals/jair/AmanatidisFLLR22,journals/corr/abs-2007-05014,9.199766397476196,"(78, '-', 78)",541.58682513237,Match,-
6,20,60000000000000000,Multi-view Image-based Hand Geometry Refinement using Differentiable Monte Carlo Ray Tracing.,journals/corr/abs-2107-05509,journals/corr/abs-2107-05509,conf/bmvc/KarvounasKOTA21,11.287747859954834,"(78, '-', 78)",541.58682513237,Match,-
6,20,60000000000000000,Spotting adversarial samples for speaker verification by neural vocoders.,journals/corr/abs-2107-00309,journals/corr/abs-2107-00309,conf/icassp/WuHGZHKWML22,7.7851722240448,"(61, '-', 35)",541.58682513237,Match,-
6,20,60000000000000000,A hybrid Integer Programming and Variable Neighbourhood Search algorithm to solve Nurse Rostering Problems.,journals/eor/RahimianAL17,journals/eor/RahimianAL17,journals/endm/HanafiLMWC10,13.076555967330933,"(102, '-', 64)",541.58682513237,Match,-
6,20,60000000000000000,A stochastic programming model using an endogenously determined worst case risk measure for dynamic asset allocation.,journals/mp/ZhaoZ01,journals/mp/ZhaoZ01,journals/eor/BhuiyanMH20,12.907754898071289,"(100, '-', 44)",541.58682513237,Match,-
6,20,60000000000000000,Computation Offloading in a Cognitive Vehicular Networks with Vehicular Cloud Computing and Remote Cloud Computing.,journals/sensors/XuG20,journals/sensors/XuG20,conf/icaiic/GongA20,12.71971082687378,"(150, '-', 82)",541.58682513237,Match,-
6,20,60000000000000000,Augmented virtual environment: fusion of real-time video and 3D models in the digital earth system.,journals/digearth/JianLFX17,journals/digearth/JianLFX17,books/daglib/0072435,9.355249404907227,"(82, '-', 52)",541.58682513237,Match,-
6,20,60000000000000000,The New Ubiquity.,journals/ubiquity/Denning10a,journals/ubiquity/Denning10a,conf/p2p/TakemotoSTMS02,1.8777403831481934,"(14, '-', 14)",541.58682513237,Match,-
6,20,60000000000000000,Fault Prediction Modeling for the Prediction of Number of Software Faults,series/sbcs/RathoreK19,series/sbcs/RathoreK19,conf/serp/XuL03,7.042341470718384,"(68, '-', 46)",541.58682513237,Match,-
6,20,60000000000000000,A Hybrid Sentence Ordering Strategy in Multi-document Summarization.,conf/wise/HeLYJTQ06,conf/wise/HeLYJTQ06,conf/airs/LiuZHJ06,7.975003004074097,"(53, '-', 42)",541.58682513237,Match,-
